Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Engagement,Average_Call_Duration,Revenue_Per_Month
30,0,34,5,16495,250,39,86,2,2,1,25,929.025,0,375,65.71713147410358,26.54357142857143
11,0,37,5,7385,128,310,39,3,2,1,30,1540.52,0,477,57.248062015503876,40.54
7,0,39,2,4138,94,41,34,3,1,1,30,333.28,0,169,43.55789473684211,8.331999999999999
8,0,38,0,2085,56,77,26,4,1,2,45,246.025,0,159,36.578947368421055,6.308333333333334
11,0,39,2,3200,65,214,29,3,1,1,30,986.6,0,308,48.484848484848484,24.665
9,0,30,3,1735,48,232,17,3,2,1,30,999.32,0,297,35.40816326530612,32.23612903225806
9,0,29,2,1988,51,69,74,5,1,1,55,134.085,0,194,38.23076923076923,4.4695
16,0,30,0,1120,37,49,13,3,1,2,30,242.28,0,99,29.473684210526315,7.815483870967742
5,0,29,0,1245,22,60,9,4,1,2,45,181.675,0,91,54.130434782608695,6.055833333333334
15,0,28,2,1645,44,58,19,2,1,1,25,337.005,0,121,36.55555555555556,11.620862068965517
7,0,28,2,3645,73,47,29,4,1,1,45,210.45,0,149,49.25675675675676,7.256896551724138
7,0,21,2,2115,38,67,20,3,1,1,30,354.12,0,125,54.23076923076923,16.096363636363638
21,0,20,3,6813,153,124,48,2,2,1,25,871.47,0,325,44.24025974025974,41.49857142857143
17,0,18,2,9353,183,112,46,5,1,1,55,311.04,0,341,50.83152173913044,16.370526315789476
13,0,19,5,3273,57,70,25,4,1,1,45,258.25,0,152,56.43103448275862,12.9125
7,0,12,3,4810,52,254,16,3,1,1,30,1210.48,0,322,90.75471698113208,93.11384615384615
8,1,12,3,1908,31,39,13,3,1,1,30,233.56,1,83,59.625,17.966153846153848
13,0,39,0,4560,71,7,15,2,1,1,25,239.895,0,93,63.333333333333336,5.997375
5,0,40,0,305,6,7,2,2,1,2,25,45.495,0,15,43.57142857142857,1.1096341463414634
15,0,38,0,2643,60,334,22,2,1,1,25,1624.635,0,416,43.32786885245902,41.65730769230769
15,0,39,0,4388,66,7,33,1,1,1,15,283.47,0,106,65.49253731343283,7.08675
8,0,39,0,2583,58,7,31,1,1,1,15,183.755,0,96,43.779661016949156,4.593875
16,0,39,1,3965,82,7,26,3,1,1,30,189.88,0,115,47.7710843373494,4.747
9,0,39,0,2550,39,260,16,3,1,1,30,1143.56,0,315,63.75,28.589
18,0,38,2,9305,121,119,41,3,1,1,30,853.04,0,281,76.27049180327869,21.87282051282051
12,0,39,0,13963,169,7,42,3,1,1,30,593.28,0,218,82.13529411764706,14.831999999999999
12,0,39,1,4705,83,7,23,3,1,1,30,219.52,0,113,56.01190476190476,5.488
11,0,39,0,6108,95,7,10,2,1,1,25,310.635,0,112,63.625,7.765874999999999
14,1,39,0,2428,54,7,15,3,1,2,30,127.28,0,76,44.14545454545455,3.182
30,0,39,3,15330,225,29,30,3,1,1,30,738.2,0,284,67.83185840707965,18.455000000000002
9,0,39,1,3285,27,458,6,3,1,1,30,1964.48,0,491,117.32142857142857,49.112
14,0,38,0,15675,182,125,28,2,1,1,25,1276.065,0,335,85.65573770491804,32.71961538461539
8,0,38,1,6690,86,161,24,3,1,1,30,915.04,0,271,76.89655172413794,23.4625641025641
5,0,38,0,1065,14,7,9,2,1,2,25,80.055,0,30,71.0,2.052692307692308
7,0,39,0,900,14,7,6,2,1,2,25,72.63,0,27,60.0,1.81575
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1,15,43.57142857142857,1.1665384615384615
8,0,38,0,7698,127,359,41,2,1,1,25,1967.625,0,527,60.140625,50.45192307692308
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,0,206,75.19354838709677,12.82974358974359
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,0,193,90.89473684210526,17.63423076923077
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,1,69,23.854166666666668,2.4325714285714284
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,0,140,113.03191489361703,7.511842105263158
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,1,127,60.686868686868685,8.059736842105263
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,0,41,131.7391304347826,4.1688888888888895
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,1,62,75.71428571428571,4.238918918918919
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,1,82,54.62222222222222,3.5810526315789475
5,1,37,0,305,6,7,2,3,1,2,30,40.44,1,15,43.57142857142857,1.0642105263157895
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,0,36,71.46153846153847,2.7189473684210523
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,0,124,71.1734693877551,5.551428571428572
5,0,37,0,818,7,7,2,4,1,2,45,38.125,1,16,102.25,1.0032894736842106
5,0,37,1,305,6,7,2,5,1,1,55,15.165,0,15,43.57142857142857,0.39907894736842103
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,0,323,68.05439330543933,23.458636363636362
11,0,35,3,7155,116,246,31,2,2,1,25,1434.195,0,393,61.15384615384615,39.83875
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0,115,47.08433734939759,5.553947368421053
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,0,75,41.22222222222222,3.458378378378378
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,0,224,55.0,21.343026315789473
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,0,213,40.67567567567568,28.460172413793103
9,0,27,0,1758,39,7,66,4,1,1,45,62.425,0,112,43.95,2.2294642857142857
16,0,28,0,890,25,7,5,2,1,2,25,72.675,0,37,34.23076923076923,2.5060344827586207
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,0,19,92.27272727272727,1.5401785714285714
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,0,50,42.878787878787875,3.578333333333333
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,0,89,55.08064516129032,6.1866666666666665
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,0,45,69.81481481481481,5.874750000000001
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,0,241,46.359154929577464,36.83263157894737
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,0,257,53.0406976744186,20.726470588235294
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,0,69,66.15217391304348,8.41777777777778
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,0,238,111.70731707317073,85.89090909090909
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,1,31,83.9,8.716363636363637
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,0,121,61.58227848101266,6.871219512195123
7,0,41,0,813,12,23,9,3,1,2,30,125.0,0,44,62.53846153846154,2.9761904761904763
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,0,471,43.35294117647059,40.515
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,0,130,63.41891891891892,8.67390243902439
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,0,121,43.75757575757576,5.216707317073171
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0,170,47.44444444444444,8.935609756097561
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,0,370,60.744680851063826,32.19609756097561
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,0,336,74.49612403100775,25.738
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,0,241,80.61016949152543,15.652682926829268
14,0,40,2,5010,90,18,30,3,1,1,30,276.0,0,138,55.05494505494506,6.7317073170731705
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,0,142,62.262135922330096,8.600000000000001
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,0,107,44.08064516129032,5.067317073170732
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,0,339,67.1030042918455,22.309268292682926
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,0,546,102.57142857142857,52.218536585365854
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,0,390,84.10526315789474,36.865125
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,0,326,74.41489361702128,27.288
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,0,53,62.27272727272727,3.364875
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,0,63,54.77272727272727,4.025365853658537
7,0,39,0,495,7,16,5,2,1,2,25,94.59,1,28,61.875,2.36475
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,0,582,59.28148148148148,48.137
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,0,240,73.82716049382717,9.263124999999999
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,0,248,86.90361445783132,22.156875
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,1,108,26.363636363636363,5.226666666666667
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,0,164,108.21782178217822,4.896153846153846
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,0,176,59.556603773584904,12.25153846153846
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,0,64,111.16666666666667,5.366486486486487
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,1,94,71.12244897959184,6.350526315789473
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,1,137,53.13461538461539,5.008974358974359
7,0,38,0,628,9,16,7,3,1,2,30,89.48,1,32,62.8,2.2943589743589743
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,0,59,65.54545454545455,2.4326923076923075
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,0,161,69.33333333333333,4.326666666666666
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,1,48,74.86666666666666,2.331410256410256
7,0,38,2,833,11,20,7,5,1,1,55,42.66,0,38,69.41666666666667,1.0938461538461537
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,0,346,67.35772357723577,24.372794117647057
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,0,448,60.16129032258065,39.22486486486486
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,0,140,46.81111111111111,6.258461538461539
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,0,130,41.53846153846154,8.01157894736842
13,0,38,1,3275,60,191,28,2,1,1,25,1009.575,0,279,53.68852459016394,25.886538461538464
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,0,268,41.13636363636363,30.337333333333333
11,0,28,1,2063,46,46,73,5,1,1,55,100.635,0,165,43.8936170212766,3.4701724137931036
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,0,70,36.21212121212121,5.102666666666667
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,0,62,73.33333333333333,4.3422413793103445
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,0,92,43.0,8.451964285714286
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,0,120,53.91304347826087,8.84
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,0,96,64.41176470588235,12.615238095238096
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,0,296,46.22147651006711,38.55375
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,0,312,52.66480446927374,15.420833333333333
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,0,123,63.15094339622642,17.050526315789472
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,0,293,101.77083333333333,93.44
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,1,54,73.4074074074074,12.026666666666666
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0,95,58.246753246753244,4.742439024390244
3,0,41,0,433,10,5,3,3,1,2,30,37.72,0,18,39.36363636363637,0.8980952380952381
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,0,445,38.90909090909091,38.333
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,0,105,59.90277777777778,5.8809756097560975
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,0,95,39.1875,2.821829268292683
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,0,144,44.20454545454545,6.806829268292683
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,0,344,55.0,30.06731707317073
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,0,310,72.67716535433071,23.556
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,0,217,79.36,13.719024390243902
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,0,112,52.02247191011236,4.602926829268292
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,0,116,59.73267326732673,6.4712195121951215
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,0,81,39.21666666666667,2.9385365853658536
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,0,313,66.03896103896103,20.180487804878048
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0,520,97.27272727272727,50.08975609756097
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,0,364,82.97872340425532,34.410375
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,0,300,71.90217391304348,25.106
3,0,39,0,990,19,0,10,2,1,2,25,45.405,0,29,49.5,1.135125
5,0,40,0,825,19,11,7,3,1,2,30,77.76,0,37,41.25,1.8965853658536587
0,0,39,0,0,0,0,0,2,1,2,25,0.0,1,0,0.0,0.0
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,0,556,57.31578947368421,45.955
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,0,214,72.375,7.899375000000001
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,0,222,84.35802469135803,19.702125000000002
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,1,82,20.18867924528302,2.802222222222222
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,0,139,106.56565656565657,4.095384615384615
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,0,150,57.04807692307692,9.733846153846153
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,0,40,105.53571428571429,3.2237837837837837
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,1,68,66.06382978723404,4.053684210526316
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,1,111,47.66,3.6102564102564108
3,0,38,0,248,7,0,1,3,1,2,30,10.2,1,8,31.0,0.2615384615384615
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,0,35,57.516129032258064,1.1621794871794873
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,0,135,66.99029126213593,3.4175
3,0,38,0,743,12,7,3,4,1,2,45,36.375,1,22,57.15384615384615,0.9326923076923077
3,0,38,2,453,9,2,1,5,1,1,55,9.93,0,12,45.3,0.25461538461538463
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,0,322,66.35245901639344,21.749558823529412
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,0,422,58.032786885245905,36.865945945945946
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,0,114,43.55681818181818,4.02051282051282
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,0,104,35.6,5.714736842105263
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,0,253,49.067796610169495,23.368846153846153
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,0,242,34.04761904761905,27.428
7,0,28,1,1683,44,28,67,5,1,1,55,67.905,0,139,37.4,2.341551724137931
14,0,29,0,815,30,8,6,3,1,2,30,65.8,0,44,26.29032258064516,2.1933333333333334
3,0,28,0,940,15,19,2,4,1,2,45,71.375,0,36,58.75,2.461206896551724
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,0,66,35.26315789473684,4.945178571428571
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,0,94,49.850746268656714,5.722857142857143
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,0,70,56.5625,8.459047619047618
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,0,270,44.265306122448976,33.64425
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,0,286,51.112994350282484,13.6025
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,0,97,58.1764705882353,12.456842105263158
5,0,11,2,4505,45,213,9,3,1,1,30,1034.0,0,267,97.93478260869566,86.16666666666667
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,1,30,64.08,5.420000000000001
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,0,93,64.93055555555556,6.4325
3,0,36,0,623,5,6,5,2,1,2,25,55.26,0,16,103.83333333333333,1.4935135135135134
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0,443,45.21311475409836,49.651714285714284
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,0,102,67.2089552238806,6.980416666666667
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,0,93,45.728813559322035,4.363333333333333
14,0,35,1,4080,82,31,29,3,1,1,30,290.48,0,142,49.1566265060241,8.068888888888889
7,0,35,0,2665,39,284,19,3,1,1,30,1244.16,0,342,66.625,34.56
16,0,34,2,9420,121,143,44,3,1,1,30,953.64,0,308,77.21311475409836,27.24685714285714
10,0,35,0,14078,169,0,45,3,1,1,30,569.88,0,214,82.81176470588235,15.83
10,0,35,1,4820,83,1,26,3,1,1,30,200.12,0,110,57.38095238095238,5.558888888888889
9,0,35,0,6223,95,6,13,2,1,1,25,311.31,0,114,64.82291666666667,8.6475
12,0,35,0,2543,54,7,18,3,1,2,30,131.88,0,79,46.236363636363635,3.663333333333333
28,0,35,3,15445,225,53,33,3,1,1,30,838.8,0,311,68.34070796460178,23.299999999999997
7,0,35,1,3400,27,482,9,3,1,1,30,2065.08,0,518,121.42857142857143,57.36333333333333
12,0,34,0,15790,182,149,31,2,1,1,25,1389.24,0,362,86.28415300546447,39.692571428571426
6,0,34,1,6805,86,185,27,3,1,1,30,1015.64,0,298,78.2183908045977,29.018285714285714
3,0,34,0,1180,14,0,12,2,1,2,25,53.73,0,26,78.66666666666667,1.5351428571428571
5,0,35,0,1015,14,12,9,2,1,2,25,100.305,0,35,67.66666666666667,2.7862500000000003
6,0,34,0,7813,127,383,44,2,1,1,25,2080.8,0,554,61.0390625,59.45142857142858
10,0,34,1,11770,154,10,48,3,1,1,30,516.96,0,212,75.93548387096774,14.770285714285714
11,0,34,1,7023,75,107,38,2,1,1,25,800.91,0,220,92.40789473684211,22.883142857142857
26,1,30,0,1260,47,15,18,2,1,2,25,126.315,1,80,26.25,4.074677419354838
24,0,33,8,10740,93,0,43,4,1,1,45,270.825,0,136,114.25531914893617,7.965441176470588
16,0,33,1,6123,98,25,25,2,1,1,25,392.445,1,148,61.84848484848485,11.5425
4,0,31,0,3145,22,0,15,3,1,1,30,126.68,0,37,136.7391304347826,3.95875
12,1,32,0,3295,41,8,17,3,1,2,30,165.44,1,66,78.45238095238095,5.013333333333334
12,0,33,0,2573,44,33,32,3,1,2,30,236.68,1,109,57.17777777777778,6.961176470588235
3,0,33,0,438,2,0,3,3,1,2,30,17.6,1,5,146.0,0.5176470588235295
4,0,33,0,1973,25,0,7,3,1,1,30,79.92,0,32,75.88461538461539,2.3505882352941176
6,0,30,1,7090,97,13,23,4,1,1,45,212.175,0,133,72.34693877551021,6.844354838709678
3,0,33,0,933,7,8,5,4,1,2,45,43.5,1,20,116.625,1.2794117647058822
3,0,33,1,643,4,3,3,5,1,1,55,14.205,0,10,128.6,0.4177941176470588
28,0,28,3,16380,238,0,81,2,1,1,25,747.81,0,319,68.53556485355648,25.78655172413793
9,0,31,3,7270,116,270,34,2,2,1,25,1547.37,0,420,62.136752136752136,48.3553125
5,0,33,0,4023,82,1,29,2,1,1,25,189.225,0,112,48.46987951807229,5.565441176470588
6,0,32,0,1970,44,37,21,3,1,2,30,228.56,0,102,43.77777777777778,6.926060606060606
9,0,33,0,3085,53,174,24,2,1,1,25,924.21,0,251,57.129629629629626,27.18264705882353
7,0,24,1,1620,36,192,12,2,2,1,25,938.52,0,240,43.78378378378378,37.5408
7,0,23,0,1873,39,29,69,4,1,1,45,120.3,0,137,46.825,5.0125
14,0,24,0,1005,25,9,8,2,1,2,25,86.85,0,42,38.65384615384615,3.4739999999999998
3,0,23,0,1130,10,20,4,4,1,2,45,78.5,0,34,102.72727272727273,3.2708333333333335
13,0,22,0,1530,32,18,14,2,1,1,25,151.29,0,64,46.36363636363637,6.577826086956521
5,0,22,0,3530,61,7,24,3,1,1,30,171.64,0,92,56.935483870967744,7.4626086956521736
5,0,15,0,2000,26,27,15,2,1,1,25,212.67,0,68,74.07407407407408,13.291875
19,0,14,1,6697,141,84,43,1,2,1,15,838.09,0,268,47.16197183098591,55.87266666666667
15,0,12,0,9237,171,72,41,4,1,1,45,415.2,0,284,53.70348837209303,31.93846153846154
11,0,13,3,3157,45,30,20,3,1,1,30,248.08,0,95,68.6304347826087,17.720000000000002
5,0,6,1,4695,40,214,11,3,1,1,30,1045.4,0,265,114.51219512195122,149.34285714285716
6,0,6,1,1792,19,0,8,3,1,1,30,72.44,1,27,89.6,10.348571428571429
15,0,45,2,4675,83,20,20,3,1,1,30,270.32,0,123,55.654761904761905,5.8765217391304345
7,0,46,0,623,17,22,7,3,1,2,30,113.6,0,46,34.611111111111114,2.4170212765957446
17,0,44,2,2758,72,374,27,3,1,1,30,1609.2,0,473,37.78082191780822,35.76
17,0,45,2,4503,78,16,38,1,1,1,15,339.955,0,132,57.0,7.390326086956521
10,0,45,2,2698,70,17,36,2,1,1,25,201.06,0,123,38.0,4.370869565217391
18,0,45,3,4080,94,47,31,3,1,1,30,354.96,0,172,42.94736842105263,7.716521739130434
11,0,45,2,2665,51,300,21,4,1,1,45,817.9,0,372,51.25,17.780434782608694
20,0,44,4,9420,133,159,46,3,1,1,30,1018.12,0,338,70.29850746268657,22.62488888888889
14,0,45,2,14078,181,15,47,3,1,1,30,630.36,0,243,77.35164835164835,13.703478260869565
14,0,45,3,4820,95,17,28,4,1,1,45,165.375,0,140,50.208333333333336,3.595108695652174
13,0,45,2,6223,107,22,15,3,1,1,30,341.2,0,144,57.620370370370374,7.4173913043478255
16,0,45,0,2543,66,23,20,4,1,2,45,122.725,0,109,37.95522388059702,2.6679347826086954
32,0,45,5,15445,237,69,35,3,2,1,30,903.28,0,341,64.89495798319328,19.636521739130433
11,0,45,3,3400,39,498,11,4,1,1,45,1330.975,0,548,85.0,28.93423913043478
16,0,44,2,15790,194,165,33,3,1,1,30,1299.36,0,392,80.97435897435898,28.874666666666663
10,0,44,3,6805,98,201,29,4,1,1,45,675.075,0,328,68.73737373737374,15.001666666666667
7,0,44,0,1180,26,15,14,3,1,2,30,108.24,0,55,43.7037037037037,2.405333333333333
9,0,45,0,1015,26,28,11,3,1,2,30,153.64,0,65,37.592592592592595,3.34
7,0,44,0,305,12,15,3,3,1,2,30,72.68,1,30,23.46153846153846,1.6151111111111112
10,0,44,2,7813,139,399,46,3,1,1,30,1914.08,0,584,55.80714285714286,42.53511111111111
14,0,44,3,11770,166,26,50,4,1,1,45,363.4,0,242,70.47904191616766,8.075555555555555
15,0,44,3,7023,87,123,40,3,1,1,30,776.4,0,250,79.80681818181819,17.253333333333334
30,1,40,0,1260,59,31,20,3,1,2,30,176.76,1,110,21.0,4.311219512195121
28,0,43,10,10740,105,16,45,5,2,1,55,186.675,0,166,101.32075471698113,4.242613636363637
20,0,43,3,6123,110,41,27,3,1,1,30,413.32,0,178,55.16216216216216,9.393636363636363
8,0,41,2,3145,34,15,17,4,1,1,45,116.975,0,66,89.85714285714286,2.7851190476190473
16,1,42,0,3295,53,24,19,3,1,2,30,229.92,1,96,61.01851851851852,5.346976744186046
16,1,43,0,2573,56,49,34,4,1,2,45,188.225,1,139,45.14035087719298,4.277840909090909
7,0,43,0,438,14,15,5,3,1,2,30,78.08,1,34,29.2,1.7745454545454544
8,0,43,2,1973,37,15,9,4,1,1,45,87.75,0,61,51.921052631578945,1.9943181818181819
10,0,40,3,7090,109,29,25,5,1,1,55,151.485,0,163,64.45454545454545,3.694756097560976
7,0,43,0,933,19,24,7,4,1,2,45,83.8,1,50,46.65,1.9045454545454545
7,0,43,3,643,16,19,5,5,1,1,55,38.385,0,40,37.8235294117647,0.8723863636363636
32,0,38,5,16380,250,15,83,2,2,1,25,815.85,0,348,65.2589641434263,20.91923076923077
13,0,41,5,7270,128,286,36,3,2,1,30,1439.92,0,450,56.35658914728682,34.28380952380952
9,0,43,2,4023,94,17,31,3,1,1,30,232.68,0,142,42.34736842105263,5.288181818181818
10,0,42,0,1970,56,53,23,4,1,2,45,183.15,0,132,34.56140350877193,4.2593023255813955
13,0,43,2,3085,65,190,26,3,1,1,30,886.0,0,281,46.74242424242424,20.136363636363637
11,0,34,3,1620,48,208,14,3,2,1,30,898.72,0,270,33.06122448979592,25.677714285714288
11,0,33,2,1873,51,45,71,5,1,1,55,96.36,0,167,36.01923076923077,2.8341176470588234
18,0,34,0,1005,37,25,10,3,1,2,30,141.68,0,72,26.44736842105263,4.048
7,0,33,0,1130,22,36,6,4,1,2,45,118.8,0,64,49.130434782608695,3.4941176470588236
17,0,32,2,1530,44,34,16,2,1,1,25,223.83,0,94,34.0,6.782727272727273
9,0,32,2,3530,73,23,26,4,1,1,45,147.575,0,122,47.7027027027027,4.471969696969697
9,0,25,2,2000,38,43,17,3,1,1,30,253.52,0,98,51.282051282051285,9.750769230769231
23,0,24,3,6697,153,100,45,2,2,1,25,758.25,0,298,43.48701298701299,30.33
19,0,22,2,9237,183,88,43,5,1,1,55,273.3,0,314,50.20108695652174,11.882608695652175
15,0,23,5,3157,57,46,22,4,1,1,45,195.35,0,125,54.43103448275862,8.139583333333333
9,0,16,3,4695,52,230,13,3,1,1,30,1109.88,0,295,88.58490566037736,65.28705882352942
10,0,16,3,1792,31,15,10,3,1,1,30,132.92,1,56,56.0,7.818823529411764
19,0,41,2,5385,88,37,19,3,1,1,30,366.92,0,144,60.50561797752809,8.736190476190476
11,0,42,0,1333,22,22,6,3,1,2,30,142.2,0,50,57.95652173913044,3.3069767441860463
21,0,40,2,3468,77,374,26,3,1,1,30,1637.8,0,477,44.46153846153846,39.94634146341463
21,0,41,2,5213,83,16,37,1,1,1,15,379.28,0,136,62.05952380952381,9.03047619047619
14,0,41,2,3408,75,17,35,2,1,1,25,233.235,0,127,44.8421052631579,5.553214285714286
22,0,41,3,4790,99,47,30,3,1,1,30,383.56,0,176,47.9,9.132380952380952
15,0,41,2,3375,56,300,20,4,1,1,45,835.775,0,376,59.21052631578947,19.899404761904762
24,0,40,4,10130,138,159,45,3,1,1,30,1046.72,0,342,72.87769784172662,25.529756097560977
18,0,41,2,14788,186,15,46,3,1,1,30,658.96,0,247,79.08021390374331,15.689523809523811
18,0,41,3,5530,100,17,27,4,1,1,45,183.25,0,144,54.75247524752475,4.363095238095238
17,0,41,2,6933,112,22,14,3,1,1,30,369.8,0,148,61.35398230088496,8.804761904761905
20,0,41,0,3253,71,23,19,4,1,2,45,140.6,0,113,45.18055555555556,3.3476190476190473
36,0,41,5,16155,242,69,34,3,2,1,30,931.88,0,345,66.48148148148148,22.187619047619048
15,0,41,3,4110,44,498,10,4,1,1,45,1348.85,0,552,91.33333333333333,32.11547619047619
20,0,40,2,16500,199,165,32,2,1,1,25,1493.955,0,396,82.5,36.43792682926829
14,0,40,3,7515,103,201,28,3,1,1,30,1108.72,0,332,72.25961538461539,27.041951219512196
11,0,40,0,1890,31,15,13,2,1,2,25,153.945,0,59,59.0625,3.7547560975609753
13,0,41,0,1725,31,28,10,3,1,2,30,182.24,0,69,53.90625,4.339047619047619
11,0,40,0,1015,17,15,2,3,1,2,30,101.28,1,34,56.388888888888886,2.4702439024390244
14,0,40,2,8523,144,399,45,3,1,1,30,1942.68,0,588,58.779310344827586,47.382439024390244
18,0,40,3,12480,171,26,49,4,1,1,45,381.275,0,246,72.55813953488372,9.299390243902439
