Complains,Subscription Length,Frequency of use,Seconds of Use,Distinct Called Numbers,Customer_Engagement,Average_Call_Duration,Status,Revenue_Per_Month,Customer Value,Churn
0,40,77,3468,26,477,44.46153846153846,1,39.94634146341463,1637.8,0
0,41,83,5213,37,136,62.05952380952381,1,9.03047619047619,379.28,0
0,41,75,3408,35,127,44.8421052631579,1,5.553214285714286,233.235,0
0,41,99,4790,30,176,47.9,1,9.132380952380952,383.56,0
0,41,56,3375,20,376,59.21052631578947,1,19.89940476190476,835.775,0
0,40,138,10130,45,342,72.87769784172662,1,25.529756097560977,1046.72,0
0,41,186,14788,46,247,79.08021390374331,1,15.689523809523813,658.96,0
0,41,100,5530,27,144,54.75247524752475,1,4.363095238095238,183.25,0
0,41,112,6933,14,148,61.35398230088496,1,8.804761904761905,369.8,0
0,41,71,3253,19,113,45.18055555555556,2,3.3476190476190477,140.6,0
0,41,242,16155,34,345,66.48148148148148,1,22.187619047619048,931.88,0
0,41,44,4110,10,552,91.33333333333331,1,32.11547619047619,1348.85,0
0,40,199,16500,32,396,82.5,1,36.43792682926829,1493.955,0
0,40,103,7515,28,332,72.25961538461539,1,27.0419512195122,1108.72,0
0,40,31,1890,13,59,59.0625,2,3.7547560975609753,153.945,0
0,41,31,1725,10,69,53.90625,2,4.339047619047619,182.24,0
0,40,17,1015,2,34,56.388888888888886,2,2.4702439024390244,101.28,1
0,40,144,8523,45,588,58.77931034482759,1,47.38243902439024,1942.68,0
0,40,171,12480,49,246,72.55813953488372,1,9.29939024390244,381.275,0
0,40,92,7733,39,254,83.15053763440861,1,22.088414634146343,905.625,0
1,36,64,1970,19,114,30.307692307692307,2,5.55027027027027,205.36,1
0,39,110,11450,44,170,103.15315315315316,1,4.9350000000000005,197.4,0
0,39,115,6833,26,182,58.9051724137931,1,11.048,441.92,0
0,37,39,3855,16,70,96.375,1,5.677894736842105,215.76,0
1,38,58,4005,18,100,67.88135593220339,2,6.628717948717949,258.52,1
1,39,61,3283,33,143,52.95161290322581,2,5.1525,206.1,1
0,39,19,1148,4,38,57.4,2,2.6670000000000003,106.68,1
0,39,42,2683,8,65,62.395348837209305,1,2.640625,105.625,0
0,36,114,7800,24,167,67.82608695652173,1,4.384054054054055,162.21,0
0,39,24,1643,6,54,65.72,2,2.541875,101.675,1
0,39,21,1353,4,44,61.5,1,1.22775,49.11,0
0,34,255,17090,82,352,66.7578125,1,24.229285714285712,848.025,0
0,37,133,7980,35,454,59.55223880597015,1,38.64526315789474,1468.52,0
0,39,99,4733,30,146,47.33,1,6.531999999999999,261.28,0
0,38,61,2680,22,136,43.2258064516129,2,5.154487179487179,201.025,0
0,39,70,3795,25,285,53.45070422535211,1,25.723125,1028.925,0
0,30,53,2330,13,274,43.14814814814815,1,29.91354838709677,927.32,0
0,29,56,2583,70,171,45.31578947368421,1,3.5695,107.085,0
1,30,42,1715,9,76,39.88372093023256,2,5.492903225806452,170.28,1
0,29,27,1840,5,68,65.71428571428571,2,4.555833333333334,136.675,0
0,28,49,2240,15,98,44.8,1,8.827758620689655,256.005,0
0,28,78,4240,25,126,53.67088607594937,1,9.128275862068966,264.72,0
0,21,43,2710,16,102,61.59090909090909,1,12.823636363636364,282.12,0
0,20,158,7407,44,302,46.58490566037736,1,37.63928571428571,790.425,0
0,18,188,9947,42,318,52.629629629629626,1,14.948684210526316,284.025,0
0,19,62,3867,21,129,61.38095238095238,1,17.058,341.16,0
0,12,57,5405,12,299,93.1896551724138,1,87.57538461538462,1138.48,0
1,12,36,2502,9,60,67.62162162162163,1,12.424615384615386,161.52,1
0,39,66,3965,19,85,59.17910447761194,1,4.031000000000001,161.24,0
0,40,0,0,0,0,0.0,2,0.0,0.0,0
0,38,55,2048,26,422,36.57142857142857,1,37.13128205128205,1448.12,0
0,39,61,3793,37,98,61.17741935483871,1,5.29925,211.97,0
0,39,53,1988,35,88,36.81481481481482,1,2.296125,91.845,0
0,39,77,3370,30,121,43.20512820512821,1,4.847,193.88,0
0,39,34,1955,20,321,55.85714285714285,1,28.689,1147.56,0
0,38,116,8710,45,287,74.44444444444444,1,21.975384615384616,857.04,0
0,39,164,13368,46,210,81.01818181818182,1,13.532,541.28,0
0,39,78,4110,27,105,52.0253164556962,1,4.188000000000001,167.52,0
0,39,90,5513,14,104,60.582417582417584,1,5.603,224.12,0
0,39,49,1833,19,68,36.66,2,1.882,75.28,0
0,39,220,14735,34,290,66.67420814479638,1,18.555,742.2,0
0,39,22,2690,10,497,116.95652173913044,1,49.212,1968.48,0
0,38,177,15080,32,341,84.71910112359551,1,32.835,1280.565,0
0,38,81,6095,28,277,74.32926829268293,1,23.565128205128204,919.04,0
0,38,9,470,13,22,47.0,2,0.5526923076923077,21.555,0
0,39,9,305,10,19,30.5,2,0.314,12.56,0
0,38,0,0,0,0,0.0,2,0.0,0.0,1
0,38,122,7103,45,533,57.7479674796748,1,44.94871794871795,1753.0,0
0,38,149,11060,49,198,73.73333333333333,1,7.185256410256411,280.225,0
0,38,70,6313,39,199,88.91549295774648,1,17.749615384615385,692.235,0
0,34,42,550,19,61,12.790697674418604,2,0.6765714285714286,23.68,1
0,37,88,10030,44,132,112.69662921348316,1,3.9939473684210527,151.77,0
0,37,93,5413,26,127,57.58510638297872,1,7.467631578947368,283.77,1
0,35,17,2435,16,33,135.27777777777777,1,2.7244444444444444,98.08,0
1,36,36,2585,18,54,69.86486486486487,2,2.833513513513513,104.84,1
0,37,39,1863,33,88,46.575,2,3.6863157894736847,140.08,1
0,37,0,0,0,0,0.0,2,0.0,0.0,1
0,37,20,1263,8,28,60.142857142857146,1,0.8440789473684212,32.075,0
0,34,92,6380,24,116,68.60215053763442,1,2.7737142857142856,97.08,0
0,37,2,223,6,8,74.33333333333333,2,0.1480263157894736,5.625,1
0,37,0,0,0,0,0.0,1,0.0,0.0,0
1,32,233,15670,82,315,66.96581196581197,1,21.68590909090909,715.635,0
0,35,111,6560,35,399,58.57142857142857,1,39.96375,1438.695,0
0,37,77,3313,30,107,42.47435897435897,1,3.568421052631579,135.6,0
0,36,39,1260,22,81,31.5,2,3.566486486486487,131.96,0
0,37,48,2375,25,230,48.46938775510204,1,21.46144736842105,815.535,0
0,28,31,910,13,219,28.4375,1,28.61534482758621,829.845,0
0,27,34,1163,70,116,33.22857142857143,1,2.1401785714285717,59.925,0
0,28,20,295,9,29,14.047619047619047,2,0.4344827586206896,12.6,0
0,27,5,420,5,13,70.0,2,0.6473214285714286,18.125,0
0,26,27,820,15,43,29.285714285714285,1,1.5783333333333334,42.615,0
0,26,56,2820,25,81,49.47368421052632,1,4.260740740740741,115.04,0
0,19,21,1290,16,47,58.63636363636363,1,5.19975,103.995,0
0,18,136,5987,44,247,43.7007299270073,1,30.370263157894737,577.035,0
0,16,166,8527,42,263,51.05988023952096,1,12.523235294117647,212.895,0
0,17,40,2447,21,74,59.68292682926829,1,8.415555555555555,151.48,0
0,10,35,3985,12,244,110.69444444444444,1,86.25454545454545,948.8,0
1,10,14,1082,9,23,72.13333333333334,1,3.985454545454546,43.84,1
0,40,60,2543,19,94,41.68852459016394,2,4.002926829268293,164.12,0
0,40,231,15445,34,326,66.57327586206897,1,21.244878048780485,871.04,0
1,35,53,1260,19,95,23.33333333333333,2,4.014444444444445,144.52,1
0,38,50,2573,33,124,50.45098039215687,2,4.309615384615384,168.075,1
0,19,147,6697,44,283,45.25,1,36.099,721.98,0
0,17,177,9237,42,299,51.89325842696629,1,14.511666666666663,261.21,0
0,18,51,3157,21,110,60.71153846153846,1,14.753684210526316,280.32,0
1,11,25,1792,9,41,68.92307692307692,1,8.39,100.68,1
0,38,99,10740,44,151,107.4,1,4.476538461538461,174.585,0
1,38,13,933,6,35,66.64285714285714,2,1.632051282051282,63.65,1
